state,keyword,candidate_title,candidate_url,extracted_title,identifier,status,is_real_legal_source,matches_keyword,match_reason,match_terms,review_candidate,review_terms
WA,community land trust,RCW 36.70A.502,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.502,,Wash. Rev. Code § 36.70A.502,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.503,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.503,,Wash. Rev. Code § 36.70A.503,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.504,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.504,,Wash. Rev. Code § 36.70A.504,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.505,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.505,,Wash. Rev. Code § 36.70A.505,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.506,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.506,,Wash. Rev. Code § 36.70A.506,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.507,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.507,,Wash. Rev. Code § 36.70A.507,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.508,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.508,,Wash. Rev. Code § 36.70A.508,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.509,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.509,,Wash. Rev. Code § 36.70A.509,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.510,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.510,RCW 36.70A.510: General aviation airports.,Wash. Rev. Code § 36.70A.510,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.511,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.511,,Wash. Rev. Code § 36.70A.511,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.512,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.512,,Wash. Rev. Code § 36.70A.512,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.513,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.513,,Wash. Rev. Code § 36.70A.513,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.514,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.514,,Wash. Rev. Code § 36.70A.514,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.515,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.515,,Wash. Rev. Code § 36.70A.515,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.516,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.516,,Wash. Rev. Code § 36.70A.516,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.517,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.517,,Wash. Rev. Code § 36.70A.517,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.518,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.518,,Wash. Rev. Code § 36.70A.518,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.519,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.519,,Wash. Rev. Code § 36.70A.519,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.520,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.520,RCW 36.70A.520: National historic towns—Designation.,Wash. Rev. Code § 36.70A.520,Amended,True,False,,,False,
WA,community land trust,RCW 36.70A.521,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.521,,Wash. Rev. Code § 36.70A.521,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.522,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.522,,Wash. Rev. Code § 36.70A.522,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.523,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.523,,Wash. Rev. Code § 36.70A.523,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.524,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.524,,Wash. Rev. Code § 36.70A.524,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.525,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.525,,Wash. Rev. Code § 36.70A.525,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.526,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.526,,Wash. Rev. Code § 36.70A.526,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.527,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.527,,Wash. Rev. Code § 36.70A.527,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.528,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.528,,Wash. Rev. Code § 36.70A.528,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.529,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.529,,Wash. Rev. Code § 36.70A.529,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.530,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.530,RCW 36.70A.530: Land use development incompatible with military installation not allowed—Revision of comprehensive plans and development regulations.,Wash. Rev. Code § 36.70A.530,Amended,True,False,,,False,
WA,community land trust,RCW 36.70A.531,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.531,,Wash. Rev. Code § 36.70A.531,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.532,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.532,,Wash. Rev. Code § 36.70A.532,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.533,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.533,,Wash. Rev. Code § 36.70A.533,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.534,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.534,,Wash. Rev. Code § 36.70A.534,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.535,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.535,RCW 36.70A.535: Co-living housing.,Wash. Rev. Code § 36.70A.535,Amended,True,True,state_fallback_wa:affordable housing,affordable housing,False,
WA,community land trust,RCW 36.70A.536,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.536,RCW 36.70A.536: Middle housing.,Wash. Rev. Code § 36.70A.536,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.537,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.537,,Wash. Rev. Code § 36.70A.537,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.538,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.538,,Wash. Rev. Code § 36.70A.538,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.539,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.539,,Wash. Rev. Code § 36.70A.539,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.540,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.540,RCW 36.70A.540: Affordable housing incentive programs—Low-income housing units—Tiny house communities.,Wash. Rev. Code § 36.70A.540,Unknown,True,True,state_fallback_wa:affordable housing,affordable housing; low-income housing,False,
WA,community land trust,RCW 36.70A.541,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.541,,Wash. Rev. Code § 36.70A.541,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.542,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.542,,Wash. Rev. Code § 36.70A.542,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.543,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.543,,Wash. Rev. Code § 36.70A.543,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.544,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.544,,Wash. Rev. Code § 36.70A.544,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.545,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.545,RCW 36.70A.545: Increased density bonus for affordable housing located on property owned by a religious organization.,Wash. Rev. Code § 36.70A.545,Unknown,True,True,state_fallback_wa:affordable housing,affordable housing; low-income housing,False,
WA,community land trust,RCW 36.70A.546,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.546,,Wash. Rev. Code § 36.70A.546,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.547,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.547,,Wash. Rev. Code § 36.70A.547,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.548,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.548,,Wash. Rev. Code § 36.70A.548,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.549,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.549,,Wash. Rev. Code § 36.70A.549,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.550,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.550,RCW 36.70A.550: Aquifer conservation zones.,Wash. Rev. Code § 36.70A.550,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.551,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.551,,Wash. Rev. Code § 36.70A.551,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.552,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.552,,Wash. Rev. Code § 36.70A.552,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.553,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.553,,Wash. Rev. Code § 36.70A.553,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.554,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.554,,Wash. Rev. Code § 36.70A.554,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.555,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.555,,Wash. Rev. Code § 36.70A.555,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.556,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.556,,Wash. Rev. Code § 36.70A.556,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.557,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.557,,Wash. Rev. Code § 36.70A.557,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.558,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.558,,Wash. Rev. Code § 36.70A.558,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.559,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.559,,Wash. Rev. Code § 36.70A.559,Unknown,True,False,,,False,
WA,community land trust,RCW 36.70A.560,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.560,Chapter 36.70A.560 RCW Dispositions: GROWTH MANAGEMENT — PLANNING BY SELECTED COUNTIES AND CITIES,Wash. Rev. Code § 36.70A.560,Amended,True,False,,,False,
