state,source_type,source_url,title,identifier,chapter,status,last_seen_date,summary_snippet,keywords_matched,confidence,notes,airtable_category,content_hash,session,match_reason,match_terms
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.813,,Wash. Rev. Code § 35.21.813,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.813 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,31dbed66cc0a21e095081c20e49c979e4ee333db795480bbc0f0ed2bee608a3d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.814,,Wash. Rev. Code § 35.21.814,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.814 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,cb4d4325b4a51ea1a432c3302c4d0bda3f106c5e3f79595db566f2d94f738d7b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.815,RCW 35.21.815: Hydroplane races—Levying of admission charges declared public park purpose—Reversion prohibited.,Wash. Rev. Code § 35.21.815,35.21,Unknown,2026-04-01,rcw 35.21.815: hydroplane races—levying of admission charges declared public park purpose—reversion prohibited. print rcws > title 35 > chapter 35.21 > section 35.21.815 35.21.810 << 35.21.815 >> 35.21.820 pdf rcw 35.21.815 hydroplane races — levying of admission charges declared public park purpose,community land trust,Low,,Definition of CLT,b6a3ee2a3069fb9d52e1937110769c5b14671ecb358596b6073040bd9c4cd74c,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.816,,Wash. Rev. Code § 35.21.816,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.816 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,cee69049104bc50a380c8e22f44578d3f23937cf0cdd1b6d5a844a2e3c75d94b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.817,,Wash. Rev. Code § 35.21.817,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.817 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,febfdfe2aeac49663944956685b7b06409ad3abc142ca8714040a3cbce8b8428,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.818,,Wash. Rev. Code § 35.21.818,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.818 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,21576f1524e8b8cefcdc6cb4287227e1db5959e7c77aa20344204b3ef2801c2c,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.819,,Wash. Rev. Code § 35.21.819,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.819 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,271ef1590825d77e53ed7d4c162ae8763e6eb9d57246542c144df63fa0edacc2,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.820,RCW 35.21.820: Acquisition and disposal of vehicles for commuter ride sharing by city employees.,Wash. Rev. Code § 35.21.820,35.21,Unknown,2026-04-01,rcw 35.21.820: acquisition and disposal of vehicles for commuter ride sharing by city employees. print rcws > title 35 > chapter 35.21 > section 35.21.820 35.21.815 << 35.21.820 >> 35.21.830 pdf rcw 35.21.820 acquisition and disposal of vehicles for commuter ride sharing by city employees. the power,community land trust,Low,,Definition of CLT,ed1ea84798ae6e71a4a0dbf20c26bf04b06432094904dedf9ee10e48e36d1b5d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.821,,Wash. Rev. Code § 35.21.821,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.821 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,c3f7e725c75ec3761c74c301b3b050bafc37a69f49ec014f9cf6c7e3e3c67ff8,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.822,,Wash. Rev. Code § 35.21.822,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.822 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,066d2e614d0cc058be5b49fb9e937c582f0f192ab2ae89406df94c2a6fdc7c73,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.823,,Wash. Rev. Code § 35.21.823,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.823 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,dcc306bdaaecbcd336d900977d73a063f844c7fa051192922cda443e97c6d6df,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.824,,Wash. Rev. Code § 35.21.824,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.824 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,37db5a25828b3284cf896e2dbfb42ebaea952c04ee75780ecef9a4c9d53dab34,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.825,,Wash. Rev. Code § 35.21.825,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.825 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,05300f3ee57208b6076f091cecc45a766aa06bf1db1e8833fa88a08b65056e69,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.826,,Wash. Rev. Code § 35.21.826,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.826 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,a7a7942e107f6bc36c37867533aa040a0f1402358ae288549af1057e36db066b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.827,,Wash. Rev. Code § 35.21.827,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.827 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,08d90c74ec5a2676525c6c1540c94b49ff744d07bfffe2f489327208dab4ffbf,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.828,,Wash. Rev. Code § 35.21.828,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.828 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,ef2176107713b39935dfc66bfc4b83dbf40f662ebb9046ef861d0e195c1c685e,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.829,,Wash. Rev. Code § 35.21.829,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.829 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,3ca7623a1738331a6c366cd1739591503f9f37b37975546d55a9843c48756284,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.830,RCW 35.21.830: Controls on rent for residential structures—Prohibited—Exceptions.,Wash. Rev. Code § 35.21.830,35.21,Unknown,2026-04-01,rcw 35.21.830: controls on rent for residential structures—prohibited—exceptions. print rcws > title 35 > chapter 35.21 > section 35.21.830 35.21.820 << 35.21.830 >> 35.21.840 pdf rcw 35.21.830 controls on rent for residential structures — prohibited — exceptions. the imposition of controls on rent ,community land trust,Low,,Definition of CLT,5425f882b942add61ec6e5720452afa7d1089e39b917a6962db947c5335440a4,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.831,,Wash. Rev. Code § 35.21.831,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.831 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,85269a3c80436390a3fdfa83727bf64d84105161de99bee4a0b872098eb5f3bb,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.832,,Wash. Rev. Code § 35.21.832,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.832 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,340ed1aeab36e2e9bdf537f7a938fa35f274238afa8312c161b924cb6ffc62e7,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.833,,Wash. Rev. Code § 35.21.833,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.833 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,668199f22dbbe5998fbf433607fe6ae319671337491c0aafb8a49d08f79f4780,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.834,,Wash. Rev. Code § 35.21.834,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.834 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,038c72df19b2dac41ce7ca06784ed126f95a52b78e3f8e2730e2c0635162c898,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.835,,Wash. Rev. Code § 35.21.835,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.835 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,4a5a8cf6352b84e726d8c6aa5520ccf2b6b6cf9fa538b009d5e6465adff5e028,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.836,,Wash. Rev. Code § 35.21.836,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.836 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,ec0ac54ee208a11b7a3e7d069118502cb9f42dacf50f3e78ff7bc77e40f10978,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.837,,Wash. Rev. Code § 35.21.837,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.837 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,01021b4a697485f54c5b8328198978a81c28bd2b4966ea00f4001f6c1f89ef09,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.838,,Wash. Rev. Code § 35.21.838,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.838 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,4feca05b28ec72ceb2107b837b23ecca2f0c53158b694787cf6f090541ef9d88,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.839,,Wash. Rev. Code § 35.21.839,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.839 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,432f56c8dce54ab727e9f53662a1dd8dc4ced7f12d5b736dd6ce96be93635baa,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.840,RCW 35.21.840: Taxation of motor carriers of freight for hire—Allocation of gross receipts.,Wash. Rev. Code § 35.21.840,35.21,Unknown,2026-04-01,rcw 35.21.840: taxation of motor carriers of freight for hire—allocation of gross receipts. print rcws > title 35 > chapter 35.21 > section 35.21.840 35.21.830 << 35.21.840 >> 35.21.845 pdf rcw 35.21.840 taxation of motor carriers of freight for hire — allocation of gross receipts. the following pri,community land trust,Low,,Standards for Tax Assessments/Guidance,4a503c725e11edc9f2fe9fff602f0fc4637f636d60eddfa1c1067c309b8d2874,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.841,,Wash. Rev. Code § 35.21.841,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.841 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,693a960fc8333ad80a1e67702fb36ca63da59af3200ded229d651bd82649de91,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.842,,Wash. Rev. Code § 35.21.842,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.842 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,5e5a2cae8a56d6e035292138a9df2e566b435ca7aa35c5688df69489fdc0ce8d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.843,,Wash. Rev. Code § 35.21.843,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.843 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,6c29e24c9a3e239d126981653ea11171afb58e85ba92974635988f93b21b0ed8,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.844,,Wash. Rev. Code § 35.21.844,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.844 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,027f6d06b5a05afffbc39ff8378bfb42efc082b99af9a31b677e13eacb4cd826,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.845,RCW 35.21.845: Taxation of motor carriers of freight for hire—Tax allocation formula.,Wash. Rev. Code § 35.21.845,35.21,Unknown,2026-04-01,rcw 35.21.845: taxation of motor carriers of freight for hire—tax allocation formula. print rcws > title 35 > chapter 35.21 > section 35.21.845 35.21.840 << 35.21.845 >> 35.21.850 pdf rcw 35.21.845 taxation of motor carriers of freight for hire — tax allocation formula. a motor carrier of freight fo,community land trust,Low,,Standards for Tax Assessments/Guidance,d7132cbfcb5ad2694329fbb5d9841671fd6ee9813c88615be2bc5154301ca2fd,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.846,,Wash. Rev. Code § 35.21.846,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.846 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,7f0aa1f131744b54092e77d277d7f6bc1540aaee95b4752c59405b15cb5d1e5b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.847,,Wash. Rev. Code § 35.21.847,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.847 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,06beb7a67e8af8811598ebc04f932863b3e28034d484907a04ccbbeec6c805c2,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.848,,Wash. Rev. Code § 35.21.848,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.848 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,4906e555e1cd185ccb7b4b55c0c6646981fce8becdb4f237320c53856459d238,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.849,,Wash. Rev. Code § 35.21.849,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.849 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,3b6765aa3b52a4a65e762207fe61848b841d71465462b65528366f74a7f9e5ec,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.850,RCW 35.21.850: Taxation of motor carriers of freight for hire—Limitation—Exceptions.,Wash. Rev. Code § 35.21.850,35.21,Unknown,2026-04-01,rcw 35.21.850: taxation of motor carriers of freight for hire—limitation—exceptions. print rcws > title 35 > chapter 35.21 > section 35.21.850 35.21.845 << 35.21.850 >> 35.21.851 pdf rcw 35.21.850 taxation of motor carriers of freight for hire — limitation — exceptions. no demand for a fee or tax or,community land trust,Low,,Standards for Tax Assessments/Guidance,66ddc0a5ca26f2331a2d3fc870caa5a11b64718e411375f3b999b21993e9d93b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.500,RCW 36.70A.500: Growth management planning and environmental review fund—Awarding of grant or loan—Procedures.,Wash. Rev. Code § 36.70A.500,36.70A,Unknown,2026-04-01,rcw 36.70a.500: growth management planning and environmental review fund—awarding of grant or loan—procedures. print rcws > title 36 > chapter 36.70a > section 36.70a.500 36.70a.490 << 36.70a.500 >> 36.70a.510 pdf rcw 36.70a.500 growth management planning and environmental review fund — awarding of ,community land trust,Low,,Definition of CLT,33a2dae958433a8725f8632aec0aec8c449e01563eb7f2adeb19c0b7aecb4d58,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.501,,Wash. Rev. Code § 36.70A.501,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.501 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,fb421a3a1580281cfdd4a76d10f32d4b37ba247a0fbf849f8ca13458147d4a1d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.502,,Wash. Rev. Code § 36.70A.502,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.502 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,5f79888697d2d582b76ae97979a58096d2f1e14622e7e60d36c77d9d611d010d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.503,,Wash. Rev. Code § 36.70A.503,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.503 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,4d80dc5b3642f0749a0ee97ce4beaca68552bc0f1cc94912e22c24d3a3110c6f,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.504,,Wash. Rev. Code § 36.70A.504,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.504 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,51df7ed4b1796d23d0606c1045232c52aff1a4fee5c31346abbbb30dcd3f41a4,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.505,,Wash. Rev. Code § 36.70A.505,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.505 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,36b41a8445d4fe9eb50d6470767d71146c3cc4522dbcc6a7630212242c4175f0,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.506,,Wash. Rev. Code § 36.70A.506,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.506 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,9d0e71a7176e07dfed86be88e3a4259ef59cce1c2677b322254f182f8b9627b0,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.507,,Wash. Rev. Code § 36.70A.507,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.507 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,d981362979e1de17e2b83e6c25edc4501e033a913cf35d6a6457fff8bed69151,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.508,,Wash. Rev. Code § 36.70A.508,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.508 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,03e53c7d616c9f95f68bcc68a6d6e4a623195a6162b5c45100b6b6f46fdf03d2,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.509,,Wash. Rev. Code § 36.70A.509,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.509 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,3a104fa9839cedf088e9bb4cf414fb84d707882bbef867d86666d73e3080cd79,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.510,RCW 36.70A.510: General aviation airports.,Wash. Rev. Code § 36.70A.510,36.70A,Unknown,2026-04-01,rcw 36.70a.510: general aviation airports. print rcws > title 36 > chapter 36.70a > section 36.70a.510 36.70a.500 << 36.70a.510 >> 36.70a.520 pdf rcw 36.70a.510 general aviation airports. adoption and amendment of comprehensive plan provisions and development regulations under this chapter affecting,community land trust,Low,,Definition of CLT,eb9cc70fb708481d43b71a3bdd7fed09f577080a2ebae4ae6a93557215aa9841,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.511,,Wash. Rev. Code § 36.70A.511,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.511 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,1d8e2e140c3402e75c89418bb0428125b555dfa588acfacef83b91e06c14a067,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.512,,Wash. Rev. Code § 36.70A.512,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.512 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,7a49831d9c07b7f79b2eb34a2e791260abb8323eaad68ef88ad5aefd105c4231,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.513,,Wash. Rev. Code § 36.70A.513,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.513 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,30e959578f93bb661c6882d54484f3a7ddb912478359e12e662ca1dcdab49776,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.514,,Wash. Rev. Code § 36.70A.514,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.514 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,2d4c935ba0620b934808d9da0a8784c3af06bbe7fb1bad0267f6a5928aa24e35,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.515,,Wash. Rev. Code § 36.70A.515,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.515 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,609e3a8b2e8693c43e0edec2d8ff38b826e13b96bb53c74315c3bc00149765a1,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.516,,Wash. Rev. Code § 36.70A.516,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.516 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,9692601ca6439f186461a0291098517a0c3b7acbcb217de7affc6ebadbd9f464,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.517,,Wash. Rev. Code § 36.70A.517,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.517 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,6bc2f86689a90a87c38613a6d29049fb0b762bf1acc4d669b877f4ca8e754a0f,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=36.70A.518,,Wash. Rev. Code § 36.70A.518,36.70A,Unknown,2026-04-01,"print rcws > title 36 > chapter 36.70a > section 36.70a.518 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,281b58127c26d30f922e85f2e1fefa2cee2d777582d3c5a9b4a1f746e1b14a96,,,
