state,source_type,source_url,title,identifier,chapter,status,last_seen_date,summary_snippet,keywords_matched,confidence,notes,airtable_category,content_hash,session,match_reason,match_terms
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.007,RCW 84.14.007:,Wash. Rev. Code § 84.14.007,84.14,Unknown,2026-05-02,"rcw 84.14.007: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.007 print 84.14.005 << 84.14.007 >> 84.14.010 pdf rcw 84.14.007 purpose. it is the purpose of this chapter to encourage increased residential opportunities, including affordable housing opportunities, in cit",community land trust,Low,,Affordability Covenants,f76e34f074715fbe199fe02d8882a3d37a03538a2afa9742c3c8e74103805ae8,,,affordable housing
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.008,,Wash. Rev. Code § 84.14.008,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.008 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,46ab7cee0a7aba1ffeea43a10a876d510828b232a6390092a8375c2fe87dac47,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.009,,Wash. Rev. Code § 84.14.009,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.009 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,2044f5947ad6fcb1c0bdeb755ffb6cd9c6bcb5c363bda5026c1a428e67ab71c9,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.010,RCW 84.14.010:,Wash. Rev. Code § 84.14.010,84.14,Amended,2026-05-02,"rcw 84.14.010: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.010 print 84.14.007 << 84.14.010 >> 84.14.015 pdf rcw 84.14.010 definitions. the definitions in this section apply throughout this chapter unless the context clearly requires otherwise. (1) ""affordable housi",community land trust,Low,,Definition of CLT,b5c1bdd376405707a43e18a29351ded5b5bb83f94af29261f59fc610df1f9e8b,,,affordable housing
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.011,,Wash. Rev. Code § 84.14.011,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.011 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,ae789d324134847c4b65bd2db86f6f0a311a5d348e24a767d8a20129932f3ee2,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.012,,Wash. Rev. Code § 84.14.012,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.012 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,3610c6455c4c15dd73a15eaa9e3019adb1da50fc92c4288b4e750848ef9edf1b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.013,,Wash. Rev. Code § 84.14.013,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.013 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,0ce9f94d6882ab57226f3dc7a1f6c58fdf03c372b866dc74400a7f693b728914,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.014,,Wash. Rev. Code § 84.14.014,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.014 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,faf695daf5e54913094464e0d359aa3a450a5d583a60c60f71fad4043727c358,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.015,RCW 84.14.015:,Wash. Rev. Code § 84.14.015,84.14,Unknown,2026-05-02,rcw 84.14.015: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.015 print 84.14.010 << 84.14.015 >> 84.14.020 pdf rcw 84.14.015 transit-oriented development — application standards. the governing authority of a city with a station area must adopt and implement standards ,community land trust,Low,,Definition of CLT,bc4af51e1d8f85c52a8b44b69af3c399d6c1173ddd50eddb944f1ddb3c96a9f8,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.016,,Wash. Rev. Code § 84.14.016,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.016 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,d5426ec3109f78285e8b91be0e2cc545266d4fddf88c352efcd68ac1f2ad27db,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.017,,Wash. Rev. Code § 84.14.017,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.017 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,5cb87926ae06dd96657cc3b400002c106e3c45f86d5155f47ece61cba77e7d00,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.018,,Wash. Rev. Code § 84.14.018,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.018 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,665a2554f7b77c295bf27363123f06195e39eb20f44c5abbeadd3c5ef2e77174,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.019,,Wash. Rev. Code § 84.14.019,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.019 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,7655feb815b4e62efb4211da8e554f73903a2924f54aba298871826781fd665d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.020,RCW 84.14.020:,Wash. Rev. Code § 84.14.020,84.14,Amended,2026-05-02,rcw 84.14.020: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.020 print 84.14.015 << 84.14.020 >> 84.14.021 pdf rcw 84.14.020 exemption — duration — valuation — relocation assistance. *** change in 2026 *** (see 2451-s2.sl ) *** (1)(a) the value of new housing construc,community land trust,Low,,Definition of CLT,5bc78fa7562e4a8203b34b3fd22226868e4ae501008fa5d954435431c7829f3f,,"state_fallback_wa:permanently affordable, low-income housing",permanently affordable; low-income housing
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.021,RCW 84.14.021:,Wash. Rev. Code § 84.14.021,84.14,Unknown,2026-05-02,"rcw 84.14.021: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.021 print 84.14.020 << 84.14.021 >> 84.14.030 pdf rcw 84.14.021 exemption — duration — valuation — new construction. (1)(a) the value of new housing construction, conversion, and rehabilitation improvements ",community land trust,Low,,Definition of CLT,56593b9149060ad8632100341efe0b24606304759e14c065e4c2e38354799c28,,"state_fallback_wa:permanently affordable, permanent affordability",permanently affordable; permanent affordability; resale restriction; ground lease
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.022,,Wash. Rev. Code § 84.14.022,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.022 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,6ff5ae1392ffa16b36b4ec78e300c4265c420a298376641ebd22646ebb5e65fd,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.023,,Wash. Rev. Code § 84.14.023,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.023 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,f79e85cf5398d716821c6cb25e68fc920767b13b29e53a4c5519be0bd1dc364e,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.024,,Wash. Rev. Code § 84.14.024,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.024 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,e1b63dc5c84c64cf79769b190f7e1a6a70cef90059a38740f8bc5cd30eab7d92,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.025,,Wash. Rev. Code § 84.14.025,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.025 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,0ed228666bb53590c615a00a6b83ba40bdfe07cc292f7c41e48c7d95608f201b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.026,,Wash. Rev. Code § 84.14.026,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.026 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,cd395e674e99451c81f435e71064cbe945809622d6ee2080ab620091aab4ed40,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.027,,Wash. Rev. Code § 84.14.027,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.027 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,dd4544ba35c922595ecd41c6544237eaaa39f62662fc1ea1887eb7691ddc0398,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.028,,Wash. Rev. Code § 84.14.028,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.028 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,f2a2affc8c4a00775789099ea416085172d2ba007b3a019404cdbf11be02b768,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.029,,Wash. Rev. Code § 84.14.029,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.029 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,cc5137f7b6aeb1291044dcaf58b7db9615cecec13527c22ccebe8057fb896eb2,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.030,RCW 84.14.030:,Wash. Rev. Code § 84.14.030,84.14,Unknown,2026-05-02,rcw 84.14.030: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.030 print 84.14.021 << 84.14.030 >> 84.14.040 pdf rcw 84.14.030 application — requirements. an owner of property making application under this chapter must meet the following requirements: (1) the new or reh,community land trust,Low,,Definition of CLT,cefe458720ea0b4fc4ee40ef44df2533dabe73ef96fb5dbd4cc81138b47f334c,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.031,,Wash. Rev. Code § 84.14.031,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.031 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,eecd447cb26467ff195058ae08704e4838f328ae7bdab7d3673c6f17664116da,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.032,,Wash. Rev. Code § 84.14.032,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.032 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,c3bbbc3edc493d059a1109f9bbbfa71c3392f8bc7a1eb72480784fe85540621a,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.033,,Wash. Rev. Code § 84.14.033,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.033 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,c531aa7bef38da8f1312acd833f5af11e2a244f1907f2b65222e579d7b1c99d3,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.034,,Wash. Rev. Code § 84.14.034,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.034 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,9f73f1847a87709d7f82a7249ca51dc7b3792ae98c5e06e3ee8cf1958b6cdbe5,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.035,,Wash. Rev. Code § 84.14.035,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.035 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,83682b003a006c5615a5bfb525b5313ef031c1ab238f10073fdb0868345bcc09,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.036,,Wash. Rev. Code § 84.14.036,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.036 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,9371b1e7f1f613fd1f9b4bb2fb034dfb7447ab249ff1ac8e6d7cb5d5e9e76209,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.037,,Wash. Rev. Code § 84.14.037,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.037 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,e773e3863efeba86b9cce7f0508ab1c8aa19745692bb8b9da7fd639fb48b9b12,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.038,,Wash. Rev. Code § 84.14.038,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.038 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,9dca6a7c3e782fbb3eedd8109b5e78d8ccbdba2ae46fb9d3509ec5ffef0fe706,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.039,,Wash. Rev. Code § 84.14.039,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.039 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,fab0f3fdf97008349e4f971b2c33ddc402b18cadbcb45d2dfcf1198df81f53da,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.040,RCW 84.14.040:,Wash. Rev. Code § 84.14.040,84.14,Unknown,2026-05-02,"rcw 84.14.040: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.040 print 84.14.030 << 84.14.040 >> 84.14.050 pdf rcw 84.14.040 designation of residential targeted area — criteria — local designation — hearing — standards, guidelines. (1) the following criteria must be m",community land trust,Low,,Definition of CLT,ed834bb50c3f314b8f64333f819ecfbf1c0b5c34c8b99f1c940af91a2d15d22f,,,affordable housing
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.041,,Wash. Rev. Code § 84.14.041,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.041 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,906874186033f1e68ca5812cfffcb08458d3d68d0098a68a5ff5566bd8a06c26,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.042,,Wash. Rev. Code § 84.14.042,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.042 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,ed1149779e0bbd1bd509138b48a37bf18aa0597384e5d9fe2a3f5bb7abe1278a,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.043,,Wash. Rev. Code § 84.14.043,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.043 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,ca54c37cdb6db643585cf5a439e8691b27d28f154fbcffcc67254fe1fb8228cb,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.044,,Wash. Rev. Code § 84.14.044,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.044 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,b6a0a68c7a0a3de03b8e6886ad5164f296d4471f8f6814e7becb369d3c935d04,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.045,,Wash. Rev. Code § 84.14.045,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.045 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,eedd0b3b705a8f3ca673942d8eccedda0f445f55f7f7ba84f4ec7669bba62405,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.046,,Wash. Rev. Code § 84.14.046,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.046 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,d1a09cc5ed48262c411d479a82299b0ecd576acd1616999b99628db2b2e5d40d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.047,,Wash. Rev. Code § 84.14.047,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.047 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,ef2273b9def69ddfc6b6cfbb6fdf619b6a3f45e282c7a6f2817fd03b7a3cb204,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.048,,Wash. Rev. Code § 84.14.048,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.048 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,25fb94a3f3de864ba17bfceb4c13efa015d7a188ed1cb0a2f493831751d12c72,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.049,,Wash. Rev. Code § 84.14.049,84.14,Unknown,2026-05-02,"home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.049 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,451359d67662d195799cd3944d1d666d3b8460c5dadeb8da9d3d958273e6387d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.050,RCW 84.14.050:,Wash. Rev. Code § 84.14.050,84.14,Unknown,2026-05-02,rcw 84.14.050: home / state laws and rules / rcws / title 84 / chapter 84.14 / section 84.14.050 print 84.14.040 << 84.14.050 >> 84.14.060 pdf rcw 84.14.050 application — procedures. an owner of property seeking tax incentives under this chapter must complete the following procedures: (1) in the cas,community land trust,Low,,Definition of CLT,60a555f575d02ddbca8c91d6d89393d15e98cb24c9f2c9d4e14bdd0f3cf4bdc4,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.800,RCW 35.21.800:,Wash. Rev. Code § 35.21.800,35.21,Unknown,2026-05-02,"rcw 35.21.800: home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.800 print 35.21.790 << 35.21.800 >> 35.21.805 pdf rcw 35.21.800 foreign trade zones — legislative finding, intent. it is the finding of the legislature that foreign trade zones serve an important public purp",community land trust,Low,,Definition of CLT,2fcb20c8b75759fc959b3cbbc9f6406cf66991331f91b083898535c426478628,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.801,,Wash. Rev. Code § 35.21.801,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.801 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,3fb1944deb82011a7b5ad210259281380286ce4dcb1a5ee343abc0464e59950b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.802,,Wash. Rev. Code § 35.21.802,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.802 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,a17c6d8f4d792f8a45a9d046e466a2faf5dd488473aed6b907c36a06935c5bcb,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.803,,Wash. Rev. Code § 35.21.803,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.803 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,e8ea15699656a069f7d9217c72a767747ba937e7d7590e5ee64d11fd6881087a,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.804,,Wash. Rev. Code § 35.21.804,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.804 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,f4f20cda0fb01efb1de298e72b6b90d8b8a7b0727028df9e8e39eda61d00b968,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.805,RCW 35.21.805:,Wash. Rev. Code § 35.21.805,35.21,Unknown,2026-05-02,"rcw 35.21.805: home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.805 print 35.21.800 << 35.21.805 >> 35.21.810 pdf rcw 35.21.805 foreign trade zones — authority to apply for permission to establish, operate and maintain. a city or town, as zone sponsor, may apply to the u",community land trust,Low,,Definition of CLT,9fba62dd14100f7f0fd3372b8444612f64984111d3cbf8412ba7f3f2d578cf88,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.806,,Wash. Rev. Code § 35.21.806,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.806 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,1627d954aad91736267ef97e744223d56ab09fb47653b1b58449317ee5396629,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.807,,Wash. Rev. Code § 35.21.807,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.807 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,d46ff95a312c7e925fb4ed256b11b35e066dd40d59763b7d823aef57cf1947df,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.808,,Wash. Rev. Code § 35.21.808,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.808 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,7ebe2b1278914a550793db002daf60b14058dd8d6393b4ec67c8f2da1c273467,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.809,,Wash. Rev. Code § 35.21.809,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.809 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,c5aae916b148625c087157c58e9fa91a3bad56f28201446658279928b01d71f8,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.810,RCW 35.21.810:,Wash. Rev. Code § 35.21.810,35.21,Unknown,2026-05-02,rcw 35.21.810: home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.810 print 35.21.805 << 35.21.810 >> 35.21.815 pdf rcw 35.21.810 hydroplane races — providing for restrooms and other services in public parks for spectators — admission fees — authorized. any city or town ma,community land trust,Low,,Definition of CLT,9699c0869898536b2f4d7933a473e66ecd4351f853e7cf7d5ffb38528d921bbd,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.811,,Wash. Rev. Code § 35.21.811,35.21,Unknown,2026-05-02,"home / state laws and rules / rcws / title 35 / chapter 35.21 / section 35.21.811 print citation not found the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, dec",community land trust,Low,,Definition of CLT,68351e74b99b573d2a8b807c1cd471b02cdca1b1390e916e881dba6979d3bc0f,,,
